Date,Log_Return_Clean
2015-01-02,0.004530766839722046
2015-01-05,0.00114935075813157
2015-01-06,-0.000690981629443868
2015-01-07,0.0006884580745768259
2015-01-08,0.0005474642143299569
2015-01-09,-0.0015967798606440567
2015-01-12,-0.004616305594601407
2015-01-13,-0.007172844126353583
2015-01-14,-0.00694639545150204
2015-01-15,-0.005542981609277727
2015-01-16,-0.0024739611590943074
2015-01-20,0.00026903681713072463
2015-01-21,0.000802168207741781
2015-01-22,0.001506705894601044
2015-01-23,0.00023962544168831226
2015-01-26,-0.008356725748571152
2015-01-27,-0.017879758507036173
2015-01-28,-0.024309695183249404
2015-01-29,-0.03099569696117846
2015-01-30,-0.01872338000984113
2015-02-02,0.0034344639452627166
2015-02-03,0.009259839242981408
2015-02-04,0.009311669949981446
2015-02-05,0.009189105577009303
2015-02-06,0.005968648926291683
2015-02-09,0.008885628593396552
2015-02-10,0.012161781202323634
2015-02-11,0.009633616111744132
2015-02-12,0.007881779876716333
2015-02-13,0.004709284838406875
2015-02-17,0.0018551049792264814
2015-02-18,0.0015000440369200628
2015-02-19,0.0019380917976056255
2015-02-20,0.0020297187881678632
2015-02-23,0.0018946422568460694
2015-02-24,0.003139320967713251
2015-02-25,0.0038908348680294262
2015-02-26,0.0034047068644526574
2015-02-27,0.0023260777204153695
2015-03-02,-5.5922846377724766e-05
2015-03-03,-0.0025356511027320628
2015-03-04,-0.00153530572858695
2015-03-05,2.7362230184356656e-05
2015-03-06,0.0004569055675358567
2015-03-09,-0.0004449459640617063
2015-03-10,-0.005172724625468282
2015-03-11,-0.007748586048671364
2015-03-12,-0.007565774442566852
2015-03-13,-0.0048967501259295386
2015-03-16,-0.0002222573836978876
2015-03-17,0.0014785311424681566
2015-03-18,0.002103419836104988
2015-03-19,0.00020183312552301278
2015-03-20,-0.0032625475473869628
2015-03-23,-0.005922495605795201
2015-03-24,-0.00891803129879762
2015-03-25,-0.007868154194531095
2015-03-26,-0.003528044069019968
2015-03-27,0.0011737924599801457
2015-03-30,0.004816346010463015
2015-03-31,0.003873379580599871
2015-04-01,7.557969398078851e-05
2015-04-02,-0.003986596538298782
2015-04-06,-0.004089335322075857
2015-04-07,-0.0017865878336637
2015-04-08,0.0013567342302662384
2015-04-09,0.004910466619942996
2015-04-10,0.0038240761122482012
2015-04-13,0.0014059795206907135
2015-04-14,-0.0013803340981458747
2015-04-15,-0.003249232432342088
2015-04-16,-0.0028301534993513573
2015-04-17,-0.0007493891653167944
2015-04-20,0.0018765321523991501
2015-04-21,0.0018110274968991813
2015-04-22,0.002309369196809738
2015-04-23,0.002008926806629888
2015-04-24,0.0011748881546905128
2015-04-27,0.0013199762890420132
2015-04-28,-1.4281142206255825e-05
2015-04-29,-0.0011863651313446374
2015-04-30,-0.001761084011468375
2015-05-01,-0.001715798399070669
2015-05-04,-0.0009711019465073879
2015-05-05,-0.0001234160244968754
2015-05-06,0.0007687323573674186
2015-05-07,0.0018404232747039815
2015-05-08,0.0030074880842846942
2015-05-11,0.003683094150404638
2015-05-12,0.004857950280377694
2015-05-13,0.005424849782485063
2015-05-14,0.00414998293205497
2015-05-15,0.002049635805583125
2015-05-18,-0.0006027874150692876
2015-05-19,-0.0028793871559951814
2015-05-20,-0.003014549057455
2015-05-21,-0.00035545873042269326
2015-05-22,0.0009567012986391192
2015-05-26,0.0019222807700741565
2015-05-27,0.002642179757324388
2015-05-28,3.667898430037434e-05
2015-05-29,-0.0006429414185025384
2015-06-01,-0.0010671641326625134
2015-06-02,-0.0026064076391323137
2015-06-03,-0.0034452030443509196
2015-06-04,-0.005980672174354851
2015-06-05,-0.007168342651771371
2015-06-08,-0.006722428236421639
2015-06-09,-0.005061119777499214
2015-06-10,-0.0024958393222507943
2015-06-11,-0.0018308751463312445
2015-06-12,-0.002202015750945375
2015-06-15,-0.0016624233342737314
2015-06-16,-0.0012316568180067752
2015-06-17,0.00040328037787132527
2015-06-18,0.001784210833282607
2015-06-19,-0.0004160875134427811
2015-06-22,-0.0021826953905204317
2015-06-23,-0.005570489970430251
2015-06-24,-0.010179858823246228
2015-06-25,-0.010943558614659347
2015-06-26,-0.011713076417627904
2015-06-29,-0.010692095235578972
2015-06-30,-0.0059980873918789816
2015-07-01,-0.0031716084119750004
2015-07-02,-0.0018610943248596314
2015-07-06,-0.0015853092674648693
2015-07-07,-0.0024499450563769945
2015-07-08,-0.001995486981419038
2015-07-09,0.001012525262694388
2015-07-10,0.004271173865430045
2015-07-13,0.006436164114157277
2015-07-14,0.0067025754928821575
2015-07-15,0.004539306144957783
2015-07-16,0.0037517957489802264
2015-07-17,0.0016147372721772944
2015-07-20,-0.0018131574517399247
2015-07-21,-0.003809206195677944
2015-07-22,-0.00813794716149276
2015-07-23,-0.008858826394946678
2015-07-24,-0.004930606258109494
2015-07-27,-4.0388934970436935e-05
2015-07-28,0.0054517240087681015
2015-07-29,0.007825815428122896
2015-07-30,0.006711614815953802
2015-07-31,0.0034478393054590507
2015-08-03,-0.0004592176786383309
2015-08-04,-0.0031458395703876756
2015-08-05,-0.003718448810017182
2015-08-06,-0.004517078033787858
2015-08-07,-0.00325332739110007
2015-08-10,-0.0028600165958227635
2015-08-11,-0.003803271008654651
2015-08-12,-0.002969681904351057
2015-08-13,-0.003981753459693164
2015-08-14,-0.0038544725283532074
2015-08-17,-0.004417531797003332
2015-08-18,-0.008596496439713271
2015-08-19,-0.013806212859227692
2015-08-20,-0.020885194337744363
2015-08-21,-0.02281849396877738
2015-08-24,-0.018429897500842705
2015-08-25,-0.00954246146354111
2015-08-26,0.0019792935898132256
2015-08-27,0.004403761240735082
2015-08-28,0.003543791841387938
2015-08-31,-0.0004403120230363697
2015-09-01,-0.006602947116159272
2015-09-02,-0.005087461338983002
2015-09-03,-0.005702958461646578
2015-09-04,-0.0043733699328645775
2015-09-08,-0.001366647315056095
2015-09-09,-0.0025866980108045015
2015-09-10,-0.00020974266356872597
2015-09-11,-0.00010874116160971311
2015-09-14,-0.00016840434882545012
2015-09-15,0.0010084015621284691
2015-09-16,-0.00017044635219431865
2015-09-17,-0.0014666066981448376
2015-09-18,-0.0034669059320806004
2015-09-21,-0.00499714188505827
2015-09-22,-0.005807090425814401
2015-09-23,-0.006007512135488207
2015-09-24,-0.005704775561193832
2015-09-25,-0.0037980471008015005
2015-09-28,-0.002485926244535875
2015-09-29,0.002097041713605789
2015-09-30,0.007802957986476922
2015-10-01,0.010207977345250117
2015-10-02,0.01416143999068254
2015-10-05,0.014094509227573854
2015-10-06,0.011420840258231662
2015-10-07,0.010088784833968304
2015-10-08,0.0071681372605945275
2015-10-09,0.005338371049859601
2015-10-12,0.005219600971677908
2015-10-13,0.005860983280444614
2015-10-14,0.0065796817344712264
2015-10-15,0.005930185678381201
2015-10-16,0.004042826575593495
2015-10-19,0.0023312289354389133
2015-10-20,0.002327128271356938
2015-10-21,0.0021560053723816254
2015-10-22,0.0027903005258550816
2015-10-23,0.002084461625785513
2015-10-26,-0.00037176148474581876
2015-10-27,-0.00037254230236954977
2015-10-28,0.0007174250997626635
2015-10-29,0.0015022646387560447
2015-10-30,0.0025283100193196385
2015-11-02,-0.003287438230661131
2015-11-03,-0.012628191354469452
2015-11-04,-0.019820152493787282
2015-11-05,-0.08625232684040471
2015-11-06,0.009482112119885432
2015-11-09,-0.011852564513599985
2015-11-10,-0.00893151773412026
2015-11-11,0.0005538531624284559
2015-11-12,-0.0014338958117248197
2015-11-13,-0.006139251794058746
2015-11-16,-0.009372080220664866
2015-11-17,-0.012490205329929446
2015-11-18,-0.022564168816664697
2015-11-19,-0.009027345184783639
2015-11-20,-0.006046167555005176
2015-11-23,-0.002960695870248407
2015-11-24,0.0023423453275791314
2015-11-25,0.001007587709883375
2015-11-27,0.004117269390864126
2015-11-30,0.00845669604485929
2015-12-01,0.012462520218627478
2015-12-02,0.015834961526921765
2015-12-03,0.008890807518764914
2015-12-04,0.00179892895153348
2015-12-07,-0.0072629178376820485
2015-12-08,-0.017334568972170228
2015-12-09,-0.017850699183344587
2015-12-10,-0.015074407622532725
2015-12-11,-0.011049014989591599
2015-12-14,-0.004719243688514508
2015-12-15,-0.00048328450940430666
2015-12-16,0.0012099950038516188
2015-12-17,0.0031436044582639185
2015-12-18,0.004979874609845907
2015-12-21,0.006917124524842444
2015-12-22,0.0070036739131171324
2015-12-23,0.007980726898754701
2015-12-24,0.0077612535392600586
2015-12-28,0.005580863579694558
2015-12-29,0.005215539560926996
2015-12-30,0.0007768455044591194
2015-12-31,-0.0031791744298564567
2016-01-04,-0.008740646636015665
2016-01-05,-0.014942070107811635
2016-01-06,-0.016799256852845428
2016-01-07,-0.017350563591452386
2016-01-08,-0.012395832588652803
2016-01-11,-0.00440074972984552
2016-01-12,-0.0007088622866430502
2016-01-13,0.0014959640017773513
2016-01-14,0.001319245292674339
2016-01-15,-0.0020482579484916437
2016-01-19,0.0012879391322468258
2016-01-20,0.00385690527492517
2016-01-21,0.0075164387306508405
2016-01-22,0.00904766210370286
2016-01-25,-6.284930270876237e-05
2016-01-26,-0.005065314015292751
2016-01-27,-0.01327931415625871
2016-01-28,-0.027082295107189548
2016-01-29,-0.0018994852431223393
2016-02-01,-0.005572190262183952
2016-02-02,-0.008118233006433006
2016-02-03,0.0014465036539746026
2016-02-04,-0.002981748659017576
2016-02-05,-0.007230857264910252
2016-02-08,-0.0057969376229708445
2016-02-09,-0.005912759720256032
2016-02-10,-9.086901689538737e-06
2016-02-11,0.01126526552219814
2016-02-12,0.020996179890718843
2016-02-16,0.026519149685438195
2016-02-17,0.02800750927101963
2016-02-18,0.023085315390656592
2016-02-19,0.017852011098591816
2016-02-22,0.014128506966379354
2016-02-23,0.008734414121760903
2016-02-24,0.007232651743489226
2016-02-25,0.005495831912185438
2016-02-26,0.004780892401722401
2016-02-29,0.0058652273364435195
2016-03-01,0.007084172047972388
2016-03-02,0.007199804962290333
2016-03-03,0.004705447237203613
2016-03-04,0.0026928880372093507
2016-03-07,-0.0003311357098119127
2016-03-08,-0.0030217666902005256
2016-03-09,-0.003001220269733663
2016-03-10,-0.002872226714593201
2016-03-11,-0.0029790742053432697
2016-03-14,-0.0027131782852319944
2016-03-15,-0.0028736293170293697
2016-03-16,-0.001789231720957544
2016-03-17,-4.706412372128103e-05
2016-03-18,0.0004902284844317688
2016-03-21,0.0002023621090839809
2016-03-22,-0.0029619867656107326
2016-03-23,-0.005451813127627365
2016-03-24,-0.004975579210441689
2016-03-28,-0.0037417483122470074
2016-03-29,-0.0004221968323322252
2016-03-30,0.0011472330666098506
2016-03-31,9.257657803862362e-06
2016-04-01,-0.0009726177828779443
2016-04-04,-0.0028789731443443823
2016-04-05,-0.0029408149629497325
2016-04-06,-0.000652587065309294
2016-04-07,0.00023257414285903112
2016-04-08,0.0036030829265651823
2016-04-11,0.005252693684686239
2016-04-12,0.004175918870131883
2016-04-13,0.004820881793913165
2016-04-14,0.002394888547865464
2016-04-15,0.0011812316881897817
2016-04-18,0.0018499905419543127
2016-04-19,0.0022663537380656442
2016-04-20,0.0030941448361669318
2016-04-21,0.003745565304251338
2016-04-22,0.004473700276212888
2016-04-25,0.0025574677428260506
2016-04-26,-0.0004812248439132439
2016-04-27,-0.0036207193020694824
2016-04-28,-0.007708954501277796
2016-04-29,-0.009098293795029978
2016-05-02,-0.006028836370141296
2016-05-03,-0.00409833830768342
2016-05-04,-0.0009040981109482446
2016-05-05,0.003115546503949094
2016-05-06,0.0035999918171005446
2016-05-09,0.004552802217823551
2016-05-10,0.004122758213576658
2016-05-11,0.0018126242199958697
2016-05-12,0.00038598327513724405
2016-05-13,0.001200060118637163
2016-05-16,0.002783256147549395
2016-05-17,0.006137578028571971
2016-05-18,0.008908441115623422
2016-05-19,0.01060443015481033
2016-05-20,0.012577479151531172
2016-05-23,0.010894618221672847
2016-05-24,0.010157854430644785
