Date,Log_Return
2015-01-02,0.003981799751383873
2015-01-05,-0.01703455015242709
2015-01-06,-0.03078744233473382
2015-01-07,-0.0026090855914931285
2015-01-08,0.036927369827552
2015-01-09,0.00402006784282976
2015-01-12,-0.012616901681020348
2015-01-13,-0.0015247082785131774
2015-01-14,0.004061132485852682
2015-01-15,-0.0071174776557548945
2015-01-16,0.018200747568092618
2015-01-20,0.003001303218455414
2015-01-21,0.013889133552610618
2015-01-22,0.01709427885144593
2015-01-23,0.00290182350306383
2015-01-26,-0.0043554172408967196
2015-01-27,-0.04920237103968986
2015-01-28,-0.016436071839262777
2015-01-29,0.02404822946149443
2015-01-30,-0.029761323434021374
2015-02-02,0.021639149782915278
2015-02-03,0.024668040531628757
2015-02-04,0.002483084745394684
2015-02-05,0.016236753654894746
2015-02-06,-0.0044020416120698295
2015-02-09,-0.000981274906408498
2015-02-10,0.027585040475897566
2015-02-11,-0.00670525403281373
2015-02-12,0.06915317926230899
2015-02-13,0.00044812387855888935
2015-02-17,0.003132921741640822
2015-02-18,-0.01168551147786592
2015-02-19,0.0027086812280974594
2015-02-20,0.00718774364230509
2015-02-23,-0.008089897141058684
2015-02-24,0.010589286698949407
2015-02-25,-0.007648747079127953
2015-02-26,0.002706125084416757
2015-02-27,-0.00632650636084965
2015-03-02,0.024184330899475543
2015-03-03,-0.018759275920685544
2015-03-04,0.011208388345110279
2015-03-05,0.01898961887765039
2015-03-06,-0.01365392631307148
2015-03-09,0.0026572080141194685
2015-03-10,0.017102173831315935
2015-03-11,-0.005231131985955105
2015-03-12,-0.009220657578621042
2015-03-13,0.0013219085464741243
2015-03-16,0.011824149539900096
2015-03-17,0.012116133958184179
2015-03-18,-0.016478762976393547
2015-03-19,0.015187932542826504
2015-03-20,0.010709053934359693
2015-03-23,-0.03291745983221233
2015-03-24,-0.013744844905416964
2015-03-25,-0.0626354790071824
2015-03-26,-0.003332370445202063
2015-03-27,0.019363355954117333
2015-03-30,0.00420033952042672
2015-03-31,-0.025472837278663212
2015-04-01,0.0038144101830591237
2015-04-02,0.0023776082300084617
2015-04-06,0.028552789310578773
2015-04-07,0.008729930675093285
2015-04-08,0.00729268946456386
2015-04-09,0.022896735969944244
2015-04-10,0.010156842219495798
2015-04-13,-0.00926971788482141
2015-04-14,-0.008461341302031456
2015-04-15,0.012002864367130483
2015-04-16,-0.006205590603555647
2015-04-17,-0.012978561989172752
2015-04-20,-0.0049672849183241
2015-04-21,-0.0013592214425255673
2015-04-22,0.011269128355560699
2015-04-23,-0.00404209385540968
2015-04-24,-0.008587768979070386
2015-04-27,0.007687240839769063
2015-04-28,0.004942621994711095
2015-04-29,-0.007648747079127953
2015-04-30,0.002706125084416757
2015-05-01,0.024472704393755026
2015-05-04,-0.006172866852006124
2015-05-05,-0.02598707838151793
2015-05-06,0.003172507528982203
2015-05-07,0.01749329529995968
2015-05-08,-0.07667620117598088
2015-05-11,-0.009648097796668573
2015-05-12,0.009648097796668618
2015-05-13,0.005744243272664887
2015-05-14,0.016098945765917506
2015-05-15,0.0004689718181142385
2015-05-18,-0.0014094371130677953
2015-05-19,-0.0062540763545930215
2015-05-20,0.0
2015-05-21,-0.0071548268149072
2015-05-22,-0.0014372233826880248
2015-05-26,-0.006251433530127008
2015-05-27,0.05216162150997681
2015-05-28,0.01364246497209708
2015-05-29,-0.0004518779801625002
2015-06-01,0.01123382865650195
2015-06-02,-0.019856066752887917
2015-06-03,-0.010999484421721061
2015-06-04,0.01781294638293452
2015-06-05,0.007665994719066688
2015-06-08,-0.023177817239096603
2015-06-09,0.005044992001256856
2015-06-10,-0.018001494163555076
2015-06-11,0.010655378299393592
2015-06-12,-0.027565225985050894
2015-06-15,-0.0018968399289117405
2015-06-16,0.01226378156281767
2015-06-17,0.011652836154245914
2015-06-18,0.016544932618620112
2015-06-19,-0.0031955727283027526
2015-06-22,-0.004124221185476102
2015-06-23,-0.026047953516027674
2015-06-24,-0.009945474469863323
2015-06-25,0.007586460424086926
2015-06-26,-0.02052070199419554
2015-06-29,-0.03035001953255342
2015-06-30,-0.0004971342639152272
2015-07-01,0.014318034928803028
2015-07-02,0.0009795355465679915
2015-07-06,-0.012318587398331847
2015-07-07,-0.01901950470056272
2015-07-08,-0.007099193538389124
2015-07-09,-0.012288950917804478
2015-07-10,0.017364967657411814
2015-07-13,0.00656061528251045
2015-07-14,0.0005031939918353695
2015-07-15,-0.007063809274345957
2015-07-16,0.02203405268522363
2015-07-17,-0.005961305074703435
2015-07-20,-0.01860762901027896
2015-07-21,0.00455805819854071
2015-07-22,-0.019388144456193614
2015-07-23,0.012288950917804492
2015-07-24,-0.011774019578843034
2015-07-27,-0.00568034783518566
2015-07-28,0.02151735234154104
2015-07-29,0.012090898531702431
2015-07-30,0.002500589803573893
2015-07-31,-0.003502826100796473
2015-08-03,0.016899071927401223
2015-08-04,0.003935261258179634
2015-08-05,0.010256051057977859
2015-08-06,-0.006336697160982214
2015-08-07,0.11664135948087183
2015-08-10,0.03422086069780581
2015-08-11,-0.0050593750446815055
2015-08-12,0.00253299101561386
2015-08-13,-0.008467536923726648
2015-08-14,0.0008501757859457392
2015-08-17,-0.006392532598300934
2015-08-18,-0.00914389394141039
2015-08-19,-0.00390686138953041
2015-08-20,-0.03677039572647264
2015-08-21,-0.03163216121649196
2015-08-24,-0.036040079019192366
2015-08-25,-0.020981788936129377
2015-08-26,0.0727339678539798
2015-08-27,0.03690780434428464
2015-08-28,0.004408808869336114
2015-08-31,-0.011059119726780649
2015-09-01,-0.04178649092118201
2015-09-02,0.029702756540021823
2015-09-03,0.002697749939388932
2015-09-04,-0.023626460778600283
2015-09-08,0.04186937392257989
2015-09-09,-0.02004071454365832
2015-09-10,0.01562183856350435
2015-09-11,0.0030951864552059777
2015-09-14,0.0017651428292394982
2015-09-15,0.010957109295825154
2015-09-16,0.0069506920767776394
2015-09-17,0.009049944567018929
2015-09-18,-0.0008582340223330129
2015-09-21,0.010251763300091815
2015-09-22,-0.02757574700138995
2015-09-23,0.004794448609185986
2015-09-24,0.01894929747446809
2015-09-25,0.007226240135678757
2015-09-28,-0.013217161867350936
2015-09-29,0.017443668391103125
2015-09-30,0.03888017536691029
2015-10-01,-0.019665030911384662
2015-10-02,0.0257316724574597
2015-10-05,0.024692443738143863
2015-10-06,0.012898777160462293
2015-10-07,0.010430767014133098
2015-10-08,0.0057479503700260766
2015-10-09,-0.00382826221917517
2015-10-12,0.010683236632665516
2015-10-13,0.001895761961096529
2015-10-14,0.03571811194057444
2015-10-15,0.0025551229746174787
2015-10-16,0.0155546533885114
2015-10-19,-0.0017964138157180755
2015-10-20,-0.0014394051968058682
2015-10-21,-0.013048829939071837
2015-10-22,0.035481681064749755
2015-10-23,0.006667630443778917
2015-10-26,-0.004557256142021631
2015-10-27,-0.0007027046399073287
2015-10-28,0.008054394759190793
2015-10-29,-0.03514106186572961
2015-10-30,0.024622137810777822
2015-11-02,0.01156455978857012
2015-11-03,-0.0069929659236071685
2015-11-04,-0.01662849345504616
2015-11-05,-0.011482047700564713
2015-11-06,0.12978036051138334
2015-11-09,-0.004447276377170621
2015-11-10,-0.01928695957967922
2015-11-11,-0.009784712198807636
2015-11-12,-0.003612247866746415
2015-11-13,-0.019934258760898608
2015-11-16,0.01993425876089863
2015-11-17,0.0
2015-11-18,0.024301826249370027
2015-11-19,0.002896566037278853
2015-11-20,0.008638449777641975
2015-11-23,-0.015085808356310302
2015-11-24,0.008052351676105357
2015-11-25,-0.0012838354260836145
2015-11-27,0.008317292106288532
2015-11-30,0.010458290649778181
2015-12-01,0.031955468784899466
2015-12-02,-0.0076630535271206114
2015-12-03,-0.002156141776546855
2015-12-04,0.03989647811296899
2015-12-07,-0.019144853289467915
2015-12-08,0.013499378663539733
2015-12-09,-0.025654190516125594
2015-12-10,0.008220563440280864
2015-12-11,-0.014968852225326686
2015-12-14,0.002459120420297786
2015-12-15,0.012206740267022792
2015-12-16,0.006047612889409429
2015-12-17,-0.015188539635158968
2015-12-18,-0.016356012628293996
2015-12-21,0.023371418962167753
2015-12-22,0.0009112997786757143
2015-12-23,0.003940062461807892
2015-12-24,0.003321771060801464
2015-12-28,-0.0009047030580901927
2015-12-29,0.01616305425846012
2015-12-30,-0.00864780259998642
2015-12-31,-0.012961615523913094
2016-01-04,-0.01806272742754169
2016-01-05,0.01593641265239404
2016-01-06,-0.04222905608747454
2016-01-07,-0.04045205289590745
2016-01-08,-0.021699860250842102
2016-01-11,0.001686129147897445
2016-01-12,0.016705612720044283
2016-01-13,-0.0309581179570344
2016-01-14,-0.020369969216839458
2016-01-15,-0.05594851000191205
2016-01-19,0.008082361954653764
2016-01-20,0.005473436083613115
2016-01-21,0.011577645841001308
2016-01-22,0.02311200734140376
2016-01-25,-0.0010547911887935015
2016-01-26,0.009803533732549543
2016-01-27,-0.01191723515799043
2016-01-28,-0.01099104226618107
2016-01-29,0.04325750606009178
2016-02-01,0.00034163679553691
2016-02-02,-0.04324275441493688
2016-02-03,0.004977014063155605
2016-02-04,0.0003545796888286923
2016-02-05,-0.06517698224559965
2016-02-08,-0.04686216981677493
2016-02-09,0.0106488073107657
2016-02-10,-0.00235675999216751
2016-02-11,-0.0051250777041321445
2016-02-12,0.016853439217941038
2016-02-16,0.04780874225907039
2016-02-17,0.02452065154041501
2016-02-18,0.0825426425760044
2016-02-19,0.013227710907341308
2016-02-22,0.03486455057363052
2016-02-23,0.002534934300397761
2016-02-24,0.0069379247216173985
2016-02-25,0.00219758358945943
2016-02-26,-0.006606829401642043
2016-02-29,-0.006515913560207635
2016-03-01,0.043369603179955314
2016-03-02,0.005784900916911732
2016-03-03,-0.008842758877139536
2016-03-04,-0.003067461525591301
2016-03-07,-0.00647257327247599
2016-03-08,-0.01841224330678795
2016-03-09,-0.0006300378691336499
2016-03-10,-0.0015768335104777908
2016-03-11,0.016901744687407422
2016-03-14,0.002479756333484004
2016-03-15,-0.004965980141251158
2016-03-16,0.029432052562137056
2016-03-17,-0.008495199993010691
2016-03-18,0.029718683825512564
2016-03-21,0.0029532426725297728
2016-03-22,-0.0017710138754889928
2016-03-23,0.016989279475286
2016-03-24,0.0014510504854187312
2016-03-28,0.010099940717332357
2016-03-29,0.01595000680295679
2016-03-30,0.010400740379793787
2016-03-31,-0.0036420426275722497
2016-04-01,0.014489118950975943
2016-04-04,-0.009729210582553001
2016-04-05,-0.0013977148121072798
2016-04-06,0.0013977148121072965
2016-04-07,-0.010389059673696042
2016-04-08,0.006470811273877746
2016-04-11,0.006150170127624826
2016-04-12,-0.0011151004306168319
2016-04-13,0.024801351608158488
2016-04-14,0.0027181091163077003
2016-04-15,0.007841221772696147
2016-04-18,-0.0043184587761825625
2016-04-19,-0.018013836004547697
2016-04-20,0.003848241481339627
2016-04-21,-0.0010978535488393702
2016-04-22,-0.003852476759776395
2016-04-25,0.004950330308615784
2016-04-26,0.0008228001277650286
2016-04-27,0.02249713581134424
2016-04-28,-0.03020191641930298
2016-04-29,-0.018681856081032122
2016-05-02,0.013141249771144224
2016-05-03,-0.012016220170793122
2016-05-04,-0.0230354785884821
2016-05-05,0.00602344597377632
2016-05-06,0.010242032960272634
2016-05-09,-0.0014163908831252455
2016-05-10,0.019091026285826266
2016-05-11,0.002777187808242569
2016-05-12,-0.0136818235565107
2016-05-13,0.14158144828874708
2016-05-16,0.02909876334591376
2016-05-17,0.0021314076656969885
2016-05-18,0.02522332648477478
2016-05-19,0.004372281471928751
2016-05-20,0.01775185332600563
2016-05-23,0.0015777802342557912
2016-05-24,0.02398439757125129
2016-05-25,-0.004197198677594414
2016-05-26,0.01057047718187141
2016-05-27,0.00546124464162398
2016-05-31,0.017707514367304347
2016-06-01,0.001924319309178504
2016-06-02,0.007025217407233351
2016-06-03,-0.014099824417944358
2016-06-06,-0.005177160601335301
2016-06-07,0.001945114775673159
2016-06-08,-0.003243577470244313
2016-06-09,0.02565370710120089
2016-06-10,-0.02522020828748031
2016-06-13,0.012689713193266118
2016-06-14,0.0019214429442029138
2016-06-15,0.010187069644130648
2016-06-16,0.004003602967204953
2016-06-17,-0.017609416565086328
2016-06-20,0.01781938281398749
2016-06-21,-0.006116032814928357
2016-06-22,-0.0008464169140755752
2016-06-23,0.026328142419824566
2016-06-24,-0.05860235192816996
2016-06-27,-0.010773533546930166
2016-06-28,0.014483295602987604
2016-06-29,0.016207759875487133
2016-06-30,0.007687253646316483
2016-07-01,-0.00747261247358918
2016-07-05,0.014679458606175947
2016-07-06,0.006316013985333642
2016-07-07,0.025690001623739134
2016-07-08,0.03930728372361278
2016-07-11,0.022748351175605013
2016-07-12,0.014882853246902774
2016-07-13,-0.0003788411645650857
2016-07-14,0.01017930791632335
2016-07-15,-0.011696385874621663
2016-07-18,0.005110104146652416
